CustomerID,Age,EmploymentStatus,AnnualIncomeUSD,FICOScore,LatePayments12M,MaxDaysPastDue12M,MonthsSinceLastDelinquency,AccountTenureMonths,UtilizationRatePct,PaymentHistoryScore,DefaultNext12M
IND0009567,27,Employed_FT,48346,626,0,0,36,36,32.1,70,0
IND0009568,48,Self_Employed,59398,669,5,17,19,146,29.2,78,0
IND0009569,71,Employed_PT,54966,626,0,0,83,83,57.9,69,0
IND0009570,36,Unemployed,16386,654,0,0,73,73,38.8,73,0
IND0009571,36,Employed_PT,12975,647,0,0,16,16,31.6,81,0
IND0009572,33,Employed_FT,40758,621,0,0,74,74,23.3,73,0
IND0009573,34,Contract,37451,771,0,0,49,49,32.3,100,0
IND0009574,18,Student,10436,596,0,0,3,3,52.3,74,1
IND0009575,47,Unemployed,7043,723,0,0,224,224,39.4,94,0
IND0009576,29,Employed_PT,37818,715,0,0,43,43,16.5,96,0
IND0009577,18,Employed_FT,40658,684,0,0,3,3,45.8,73,0
IND0009578,52,Employed_FT,106422,754,0,0,196,196,17.7,100,0
IND0009579,26,Self_Employed,50467,541,0,0,44,44,53.4,67,0
IND0009580,36,Contract,27927,649,0,0,36,36,32.2,82,0
IND0009581,62,Contract,111036,659,0,0,34,34,31.6,71,0
IND0009582,21,Student,23448,507,0,0,19,19,73.3,56,0
IND0009583,20,Unemployed,10970,469,8,45,3,7,74.6,28,1
IND0009584,45,Employed_FT,60473,647,0,0,117,117,34.8,77,0
IND0009585,57,Self_Employed,38609,687,0,0,260,260,40.1,96,0
IND0009586,19,Employed_FT,98877,747,0,0,5,5,32.6,95,0
IND0009587,47,Employed_FT,96560,699,0,0,200,200,30.5,87,0
IND0009588,49,Employed_FT,46326,647,0,0,182,182,45.5,93,0
IND0009589,18,Employed_FT,39385,663,0,0,2,2,22.3,81,0
IND0009590,52,Employed_FT,85599,691,0,0,78,78,36.3,83,0
IND0009591,53,Employed_FT,40026,636,2,13,22,27,39.8,76,0
IND0009592,37,Employed_PT,21054,641,0,0,57,57,35.9,76,0
IND0009593,59,Contract,35248,732,0,0,85,85,4.6,95,0
IND0009594,57,Self_Employed,40140,643,3,60,13,73,23.5,79,0
IND0009595,42,Employed_FT,45860,705,0,0,119,119,28.7,98,0
IND0009596,35,Employed_FT,98534,686,0,0,155,155,37.9,100,0
IND0009597,27,Employed_PT,12532,660,0,0,25,25,28.6,88,0
IND0009598,40,Self_Employed,83033,652,0,0,125,125,40.4,89,0
IND0009599,49,Self_Employed,93584,739,0,0,118,118,6.4,100,0
IND0009600,36,Contract,87423,724,0,0,67,67,31.8,85,0
IND0009601,18,Employed_PT,31569,677,0,0,3,3,40.6,78,0
IND0009602,59,Employed_FT,59416,637,3,47,11,95,41.4,75,0
IND0009603,44,Unemployed,7258,619,0,0,44,44,31.7,76,1
IND0009604,36,Employed_FT,96763,632,2,23,21,39,34.5,67,0
IND0009605,53,Self_Employed,90869,561,4,12,3,59,50.4,54,0
IND0009606,62,Unemployed,10251,665,0,0,176,176,37.6,87,0
IND0009607,18,Unemployed,19290,722,0,0,4,4,6.9,98,0
IND0009608,47,Self_Employed,61288,756,0,0,105,105,20,100,0
IND0009609,21,Student,12586,620,3,24,13,13,25.4,82,0
IND0009610,48,Retired,35760,763,0,0,150,150,31,100,0
IND0009611,43,Self_Employed,119072,787,0,0,113,113,0,100,0
IND0009612,50,Employed_FT,43034,677,0,0,205,205,48.4,89,0
IND0009613,34,Self_Employed,60149,733,0,0,90,90,18.5,98,0
IND0009614,18,Employed_PT,15678,343,12,180,2,2,66.4,0,1
IND0009615,35,Unemployed,11973,575,0,0,29,29,58.6,61,0
IND0009616,47,Employed_FT,81883,708,0,0,171,171,26.6,100,0
IND0009617,55,Contract,27187,636,0,0,81,81,21.3,76,0
IND0009618,25,Contract,68901,799,0,0,29,29,0,100,0
IND0009619,55,Contract,26005,733,0,0,278,278,14.3,100,0
IND0009620,32,Employed_PT,99728,770,0,0,73,73,0,100,0
IND0009621,46,Contract,39180,712,0,0,107,107,21.9,100,0
IND0009622,34,Employed_FT,90429,509,6,61,0,88,45.3,47,1
IND0009623,44,Employed_FT,69413,655,1,14,22,167,25.7,79,0
IND0009624,53,Contract,63841,715,0,0,259,259,23.2,96,0
IND0009625,24,Employed_FT,32188,545,5,38,13,29,40.2,48,0
IND0009626,31,Employed_FT,95397,753,0,0,82,82,18.4,89,0
IND0009627,44,Employed_FT,73293,704,0,0,30,30,11.6,100,0
IND0009628,75,Retired,61604,705,0,0,84,84,23.9,88,0
IND0009629,29,Employed_PT,23579,401,12,180,0,27,57.1,5,1
IND0009630,70,Employed_FT,98978,803,0,0,50,50,0,100,0
IND0009631,69,Retired,31594,712,0,0,206,206,30.7,90,0
IND0009632,40,Contract,60272,850,0,0,201,201,1.2,100,0
IND0009633,37,Employed_FT,56262,703,0,0,96,96,12,94,0
IND0009634,31,Employed_PT,20675,682,0,0,94,94,39.6,95,0
IND0009635,40,Employed_FT,72219,725,0,0,119,119,13.4,95,0
IND0009636,21,Employed_FT,54550,364,12,180,0,14,62,0,1
IND0009637,40,Employed_FT,80628,769,0,0,188,188,6.7,100,0
IND0009638,62,Employed_FT,92516,850,0,0,58,58,0,100,0
IND0009639,32,Contract,48103,432,11,180,10,68,59,26,1
IND0009640,38,Employed_FT,69469,654,1,20,36,134,36,79,0
IND0009641,18,Contract,44489,608,4,19,2,2,35.3,72,0
IND0009642,46,Self_Employed,87889,750,0,0,30,30,7.5,93,0
IND0009643,45,Employed_FT,141325,813,0,0,104,104,0,100,0
IND0009644,42,Self_Employed,35778,698,0,0,159,159,30.1,100,0
IND0009645,38,Employed_FT,68818,826,0,0,48,48,0,100,0
IND0009646,37,Employed_FT,75410,677,0,0,77,77,29.6,89,0
IND0009647,48,Retired,21657,723,0,0,90,90,9.4,100,0
IND0009648,41,Employed_FT,125988,708,0,0,114,114,18.2,85,0
IND0009649,45,Employed_PT,42474,777,0,0,209,209,0,100,0
IND0009650,44,Employed_FT,98476,648,0,0,139,139,37.5,82,0
IND0009651,57,Self_Employed,166247,782,0,0,126,126,12,100,0
IND0009652,50,Employed_FT,73959,630,0,0,39,39,40.9,74,0
IND0009653,44,Employed_FT,23768,637,3,21,14,124,44.8,77,0
IND0009654,62,Retired,46247,611,3,71,12,110,27.7,62,0
IND0009655,47,Employed_FT,75604,715,0,0,224,224,35.3,96,0
IND0009656,59,Self_Employed,39987,680,0,0,179,179,34.4,94,0
IND0009657,49,Self_Employed,28446,753,0,0,99,99,26,100,0
IND0009658,18,Employed_PT,31463,530,5,50,0,3,61.3,46,0
IND0009659,59,Self_Employed,31489,619,0,0,139,139,46.4,77,0
IND0009660,43,Employed_FT,146443,517,8,20,0,44,56.5,47,0
IND0009661,40,Employed_FT,80819,696,0,0,50,50,38.1,97,0
IND0009662,45,Unemployed,25345,582,2,11,21,70,56.7,69,0
IND0009663,36,Contract,51487,728,0,0,89,89,20.5,92,0
IND0009664,44,Employed_FT,90936,671,0,0,81,81,17.4,83,0
IND0009665,33,Employed_FT,68858,751,0,0,123,123,0,100,0
IND0009666,59,Employed_PT,58512,658,2,14,22,37,15.1,88,0
IND0009667,39,Retired,20931,821,0,0,69,69,12.2,100,0
IND0009668,36,Student,28752,799,0,0,54,54,9.5,100,0
IND0009669,28,Unemployed,15957,639,0,0,30,30,46,74,0
IND0009670,45,Employed_FT,59951,655,2,5,24,118,29.5,82,0
IND0009671,44,Unemployed,12976,850,0,0,239,239,0,100,0
IND0009672,46,Contract,39646,560,6,102,0,119,43.9,50,0
IND0009673,27,Employed_FT,66959,709,0,0,56,56,20.5,95,0
IND0009674,19,Employed_PT,50543,702,0,0,4,4,13.6,86,0
IND0009675,50,Employed_FT,54618,698,0,0,180,180,6.8,91,0
IND0009676,62,Self_Employed,24432,576,0,0,38,38,47.6,67,1
IND0009677,27,Employed_FT,190579,740,0,0,31,31,19.3,95,0
IND0009678,63,Employed_FT,92573,644,0,0,72,72,47,72,0
IND0009679,45,Employed_FT,65083,798,0,0,45,45,21.7,100,0
IND0009680,41,Employed_FT,96601,534,4,180,1,45,41.5,33,1
IND0009681,35,Employed_FT,96146,647,3,50,23,110,23.7,76,0
IND0009682,22,Employed_FT,57112,529,0,0,13,13,83.5,56,1
IND0009683,55,Employed_FT,46663,379,12,180,0,50,74.2,6,1
IND0009684,30,Unemployed,15351,598,2,61,16,34,32.8,65,0
IND0009685,30,Unemployed,20058,606,0,0,94,94,65.7,79,0
IND0009686,55,Unemployed,5464,763,0,0,144,144,5.6,100,0
IND0009687,18,Employed_FT,61035,670,0,0,4,4,28.9,80,0
IND0009688,20,Student,17406,744,0,0,12,12,26.7,99,0
IND0009689,41,Employed_FT,71020,669,0,0,30,30,29.3,80,0
IND0009690,45,Employed_FT,72930,770,0,0,183,183,12.5,95,0
IND0009691,48,Retired,66928,583,5,22,8,82,32.8,66,0
IND0009692,37,Employed_FT,53479,654,0,0,154,154,53.4,78,1
IND0009693,76,Retired,41725,602,0,0,90,90,44.9,74,0
IND0009694,38,Employed_PT,38222,704,0,0,120,120,21.1,100,0
IND0009695,38,Unemployed,10919,682,0,0,131,131,33.6,93,0
IND0009696,30,Employed_PT,16123,719,0,0,64,64,1.6,100,0
IND0009697,43,Self_Employed,82997,704,0,0,76,76,27.5,91,0
IND0009698,50,Employed_FT,94166,796,0,0,99,99,8.5,100,0
IND0009699,58,Self_Employed,64364,708,1,17,40,76,24,88,0
IND0009700,20,Student,13329,712,0,0,13,13,19.9,91,0
IND0009701,38,Unemployed,5000,652,0,0,56,56,32.3,83,0
IND0009702,47,Employed_FT,107157,643,0,0,131,131,37.3,74,0
IND0009703,49,Employed_FT,111243,775,0,0,238,238,15,100,0
IND0009704,41,Unemployed,5366,680,0,0,161,161,24.9,86,0
IND0009705,49,Employed_FT,55353,741,0,0,194,194,4.9,100,0
IND0009706,30,Contract,107103,717,0,0,71,71,17.4,92,0
IND0009707,63,Contract,28389,651,0,0,59,59,25,84,0
IND0009708,55,Contract,79941,742,0,0,105,105,12.4,100,0
IND0009709,22,Student,9217,447,12,117,0,23,58.3,24,1
IND0009710,26,Employed_FT,75345,729,0,0,24,24,16.1,100,0
IND0009711,26,Contract,52897,790,0,0,54,54,7.6,95,0
IND0009712,50,Unemployed,10414,598,2,78,29,69,49.6,69,0
IND0009713,23,Employed_FT,76943,703,0,0,30,30,12.7,88,0
IND0009714,36,Employed_FT,52702,703,0,0,52,52,32,87,0
IND0009715,47,Employed_FT,33237,737,0,0,81,81,0.2,94,0
IND0009716,40,Student,8282,615,0,0,82,82,50.6,83,0
IND0009717,45,Employed_FT,42863,711,0,0,108,108,34.8,100,0
IND0009718,26,Employed_FT,24837,440,6,48,1,33,78.7,38,1
IND0009719,49,Self_Employed,110097,819,0,0,124,124,16.8,100,0
IND0009720,32,Employed_FT,46497,359,12,180,0,51,55.1,5,1
IND0009721,36,Unemployed,13932,673,0,0,184,184,27.5,86,0
IND0009722,44,Employed_FT,76908,598,2,22,7,137,40.3,69,0
IND0009723,42,Employed_FT,99074,746,0,0,143,143,30.6,89,0
IND0009724,41,Employed_FT,95270,827,0,0,202,202,0,100,0
IND0009725,30,Employed_FT,41631,690,0,0,75,75,19.4,87,0
IND0009726,37,Employed_FT,111123,850,0,0,133,133,0,100,0
IND0009727,41,Employed_FT,63005,527,6,33,0,124,49.8,39,0
IND0009728,22,Employed_PT,73802,542,4,28,0,9,54.1,48,1
IND0009729,35,Unemployed,10652,571,3,15,0,39,59.9,62,0
IND0009730,46,Employed_FT,81384,750,0,0,197,197,17.7,100,0
IND0009731,23,Retired,30623,593,0,0,18,18,55.4,77,0
IND0009732,57,Self_Employed,74736,625,2,29,27,95,40.8,67,0
IND0009733,59,Employed_FT,77622,768,0,0,304,304,7,100,0
IND0009734,24,Employed_FT,42125,485,7,122,4,25,53,42,1
IND0009735,60,Employed_FT,71584,556,4,180,7,117,44.9,52,1
IND0009736,39,Employed_FT,82062,647,0,0,77,77,44.2,66,0
IND0009737,47,Employed_FT,54715,640,0,0,50,50,26.1,80,0
IND0009738,34,Employed_FT,100457,800,0,0,146,146,7.8,100,0
IND0009739,54,Self_Employed,107699,624,2,52,12,121,28.2,79,1
IND0009740,47,Self_Employed,40257,676,0,0,44,44,19.9,85,0
IND0009741,30,Employed_FT,41624,690,0,0,80,80,19.9,93,0
IND0009742,25,Employed_FT,77431,727,0,0,27,27,17.5,92,0
IND0009743,21,Employed_FT,50199,770,0,0,29,29,0,100,0
IND0009744,44,Employed_FT,43719,685,2,13,42,83,28,80,0
IND0009745,49,Unemployed,36168,710,0,0,134,134,41.3,96,0
IND0009746,50,Self_Employed,44381,735,0,0,47,47,1.5,100,0
IND0009747,39,Student,6274,660,0,0,48,48,36.6,77,0
IND0009748,25,Employed_FT,39942,659,0,0,22,22,41,70,0
IND0009749,31,Retired,34907,476,5,134,4,21,61,31,1
IND0009750,57,Self_Employed,89413,779,0,0,147,147,6.1,100,0
IND0009751,34,Self_Employed,212790,721,0,0,29,29,40,88,0
IND0009752,43,Employed_FT,50737,759,0,0,95,95,0.5,100,0
IND0009753,26,Employed_FT,49386,496,0,0,41,41,67.8,46,1
IND0009754,46,Unemployed,24475,646,0,0,172,172,47.8,95,1
IND0009755,35,Self_Employed,41799,573,5,84,2,94,44.5,55,1
IND0009756,56,Employed_FT,115146,803,0,0,314,314,0.7,100,0
IND0009757,52,Employed_FT,32814,729,0,0,43,43,39.1,89,0
IND0009758,34,Employed_FT,140835,714,0,0,78,78,22.5,85,0
IND0009759,39,Self_Employed,120941,713,0,0,150,150,19.9,95,0
IND0009760,33,Self_Employed,46112,743,0,0,108,108,11.9,95,0
IND0009761,21,Employed_PT,38511,581,0,0,7,7,61.6,68,0
IND0009762,29,Employed_FT,107544,696,0,0,70,70,16.9,87,0
IND0009763,44,Employed_FT,35294,595,3,32,12,118,50.1,66,0
IND0009764,46,Employed_FT,64810,810,0,0,61,61,0,100,0
IND0009765,43,Employed_FT,140817,788,0,0,171,171,27.1,100,0
IND0009766,37,Employed_FT,72995,745,0,0,19,19,20.4,93,0
IND0009767,54,Employed_FT,74736,530,5,32,3,121,51.1,44,0
IND0009768,42,Unemployed,13833,769,0,0,87,87,6.5,100,0
IND0009769,51,Employed_PT,54780,741,0,0,146,146,19.6,99,0
IND0009770,18,Contract,63853,760,0,0,3,3,24.3,87,0
IND0009771,18,Student,13997,645,0,0,4,4,55.4,86,0
IND0009772,45,Contract,16267,672,0,0,88,88,13.5,82,0
IND0009773,21,Employed_FT,77393,687,0,0,7,7,20.6,87,0
IND0009774,38,Employed_FT,74310,608,0,0,93,93,44.8,75,0
IND0009775,37,Employed_FT,33757,626,0,0,25,25,42.8,84,0
IND0009776,63,Employed_PT,21450,724,0,0,160,160,28.5,100,0
IND0009777,47,Unemployed,19228,755,0,0,45,45,15.4,92,0
IND0009778,43,Employed_FT,68520,634,0,0,163,163,35.8,86,0
IND0009779,53,Employed_FT,29009,692,0,0,119,119,36.9,100,0
IND0009780,46,Self_Employed,37923,467,9,36,4,99,57.9,41,1
IND0009781,35,Retired,51491,777,0,0,22,22,0,100,0
IND0009782,56,Employed_PT,55726,791,0,0,22,22,0,100,0
IND0009783,25,Employed_FT,47935,678,0,0,17,17,30.3,90,0
IND0009784,46,Employed_FT,65962,709,0,0,105,105,24.8,99,0
IND0009785,19,Employed_PT,20679,759,0,0,9,9,15.1,94,0
IND0009786,44,Contract,98173,662,0,0,66,66,23.6,70,0
IND0009787,44,Employed_PT,32745,570,5,31,5,100,52.7,49,1
IND0009788,64,Self_Employed,60859,797,0,0,128,128,5,100,0
IND0009789,19,Student,7533,706,0,0,3,3,30.6,87,0
IND0009790,33,Unemployed,5000,502,4,54,0,50,55.8,48,0
IND0009791,53,Self_Employed,214484,679,0,0,110,110,46.2,72,0
IND0009792,46,Retired,45608,799,0,0,216,216,8.1,100,0
IND0009793,44,Self_Employed,58968,742,0,0,177,177,19,91,0
IND0009794,28,Contract,44200,728,1,39,9,12,12.4,84,0
IND0009795,33,Contract,29987,555,2,24,8,10,48.3,49,0
IND0009796,58,Employed_FT,74400,739,0,0,138,138,12.6,100,0
IND0009797,40,Student,13267,510,5,66,2,56,76.4,41,1
IND0009798,46,Employed_FT,55898,494,4,88,6,73,47.7,45,1
IND0009799,39,Employed_PT,18179,678,3,15,29,181,20,92,0
IND0009800,24,Student,25231,741,0,0,39,39,9.9,97,0
IND0009801,54,Employed_FT,54190,650,0,0,130,130,45.7,81,0
IND0009802,48,Self_Employed,47096,696,0,0,113,113,46.1,78,0
IND0009803,73,Retired,42580,813,0,0,152,152,0,100,0
IND0009804,27,Employed_PT,16911,653,0,0,37,37,35.8,84,0
IND0009805,53,Contract,62720,680,0,0,240,240,30.6,95,0
IND0009806,23,Self_Employed,125603,790,0,0,43,43,2.4,100,0
IND0009807,43,Contract,33094,694,0,0,32,32,36.3,81,0
IND0009808,55,Employed_FT,29320,644,0,0,181,181,43.6,83,0
IND0009809,18,Student,7884,707,0,0,3,3,32.4,89,0
IND0009810,38,Employed_FT,48800,650,0,0,90,90,23.1,83,0
IND0009811,33,Self_Employed,31388,706,0,0,31,31,10.8,84,0
IND0009812,31,Employed_FT,40855,597,0,0,2,2,16.8,55,0
IND0009813,46,Self_Employed,53329,731,0,0,64,64,22.7,94,0
IND0009814,57,Employed_FT,72640,711,0,0,206,206,18.4,100,0
IND0009815,39,Employed_PT,16915,755,0,0,150,150,15.9,100,0
IND0009816,44,Employed_FT,94464,724,0,0,71,71,9.6,100,0
IND0009817,43,Self_Employed,204496,751,0,0,92,92,17.5,85,0
IND0009818,41,Self_Employed,172812,750,0,0,95,95,22.7,98,0
IND0009819,26,Unemployed,7597,665,0,0,22,22,18.5,77,0
IND0009820,57,Employed_PT,53107,755,0,0,39,39,26.4,100,0
IND0009821,45,Employed_PT,38992,619,0,0,83,83,43.7,82,0
IND0009822,47,Unemployed,9688,428,8,56,0,188,58.1,17,1
IND0009823,30,Self_Employed,81506,775,0,0,20,20,10.3,100,0
IND0009824,35,Employed_FT,91336,698,2,20,30,31,7.3,88,0
IND0009825,39,Contract,79705,698,0,0,38,38,36.7,77,0
IND0009826,20,Employed_FT,43471,748,0,0,9,9,20.3,98,0
IND0009827,18,Employed_PT,36838,617,0,0,4,4,42.2,69,0
IND0009828,33,Employed_PT,65345,641,0,0,58,58,39.7,63,0
IND0009829,48,Contract,78756,635,0,0,208,208,52.2,91,0
IND0009830,32,Retired,79933,706,0,0,25,25,30.3,93,0
IND0009831,27,Student,5000,587,0,0,27,27,45.6,71,0
IND0009832,30,Employed_FT,73373,628,0,0,36,36,35.7,87,0
IND0009833,35,Employed_FT,72795,708,0,0,84,84,32.3,93,0
IND0009834,36,Employed_FT,88991,654,0,0,42,42,58.4,75,0
IND0009835,71,Retired,27460,582,6,26,3,145,57.7,60,0
IND0009836,56,Unemployed,7886,372,12,66,0,166,76,9,1
IND0009837,55,Employed_FT,114307,745,0,0,137,137,0.1,100,0
IND0009838,57,Self_Employed,38675,667,0,0,60,60,34.7,82,0
IND0009839,27,Self_Employed,66149,511,6,160,7,7,55.9,43,1
IND0009840,24,Employed_PT,24866,546,5,43,10,21,33,49,1
IND0009841,26,Employed_FT,51676,644,0,0,29,29,41,71,0
IND0009842,60,Employed_FT,81784,621,0,0,107,107,44.3,77,0
IND0009843,33,Employed_FT,45509,796,0,0,41,41,6.5,100,0
IND0009844,23,Employed_FT,31916,368,12,180,4,37,75.8,1,1
IND0009845,35,Retired,34693,660,0,0,63,63,26.4,77,0
IND0009846,38,Contract,25747,700,0,0,162,162,45.4,100,0
IND0009847,45,Employed_FT,108255,642,1,33,6,10,21.3,77,0
IND0009848,45,Contract,34044,682,0,0,171,171,31.7,94,0
IND0009849,29,Employed_FT,79109,657,0,0,59,59,55.6,78,0
IND0009850,51,Employed_PT,25896,776,0,0,73,73,7.8,100,0
IND0009851,32,Employed_FT,75455,628,0,0,124,124,39.7,65,0
IND0009852,39,Employed_PT,11238,393,12,88,4,162,63.1,15,1
IND0009853,51,Employed_FT,115757,637,0,0,82,82,34.9,82,0
IND0009854,32,Employed_FT,106483,757,0,0,32,32,17.7,100,0
IND0009855,33,Employed_FT,47712,669,0,0,80,80,30.7,87,0
IND0009856,49,Employed_FT,51324,710,0,0,87,87,18.9,100,0
IND0009857,29,Employed_PT,39149,701,0,0,57,57,22,94,0
IND0009858,36,Employed_FT,29856,652,0,0,57,57,44.1,88,0
IND0009859,49,Self_Employed,72279,663,0,0,44,44,36.9,80,0
IND0009860,70,Employed_FT,52613,709,0,0,230,230,27.8,94,0
IND0009861,49,Self_Employed,77049,798,0,0,87,87,9.3,100,0
IND0009862,48,Employed_PT,26218,699,0,0,138,138,16.8,100,0
IND0009863,48,Employed_FT,57849,812,0,0,66,66,0,100,0
IND0009864,26,Self_Employed,191722,769,0,0,37,37,19.9,100,0
IND0009865,43,Unemployed,19438,690,0,0,27,27,20.2,86,0
IND0009866,41,Self_Employed,26192,546,5,62,0,118,31.7,51,1
IND0009867,46,Self_Employed,43971,657,2,28,32,149,36.3,67,0
IND0009868,43,Employed_PT,49835,676,0,0,129,129,52.2,86,0
IND0009869,46,Employed_FT,103679,640,3,32,22,170,38.3,65,0
IND0009870,37,Employed_PT,15358,686,0,0,51,51,40.4,98,0
IND0009871,42,Unemployed,15066,409,7,98,0,132,70.4,28,1
IND0009872,24,Employed_FT,74104,765,0,0,53,53,0,96,0
IND0009873,37,Contract,16750,679,0,0,84,84,43,85,0
IND0009874,60,Employed_FT,53598,599,0,0,86,86,48.4,76,0
IND0009875,45,Employed_FT,66355,705,2,28,24,83,13,93,0
IND0009876,41,Contract,47462,601,0,0,100,100,58.1,78,0
IND0009877,68,Self_Employed,40084,698,0,0,85,85,38.8,100,0
IND0009878,22,Unemployed,7286,702,0,0,21,21,5.8,99,0
IND0009879,25,Unemployed,8218,722,0,0,19,19,33.1,91,0
IND0009880,65,Retired,36319,676,0,0,119,119,30.5,83,0
IND0009881,42,Self_Employed,49865,656,0,0,56,56,40.7,75,0
IND0009882,38,Employed_FT,56736,610,3,47,2,35,55.4,60,0
IND0009883,24,Employed_FT,62005,621,0,0,18,18,47.3,74,0
IND0009884,47,Employed_FT,151115,702,0,0,26,26,28.5,73,0
IND0009885,49,Employed_PT,51436,661,0,0,104,104,22.2,81,0
IND0009886,26,Employed_FT,98007,613,0,0,32,32,44.1,76,0
IND0009887,39,Contract,34001,565,0,0,101,101,52.1,71,0
IND0009888,36,Employed_PT,18639,663,0,0,58,58,11.5,89,0
IND0009889,45,Employed_FT,92327,665,0,0,112,112,29.1,86,0
IND0009890,25,Self_Employed,55580,588,0,0,20,20,49.2,62,0
IND0009891,59,Employed_FT,111039,762,0,0,184,184,10.4,100,0
IND0009892,54,Employed_FT,57219,795,0,0,184,184,17.9,100,0
IND0009893,36,Contract,76506,772,0,0,96,96,1.3,100,0
IND0009894,38,Employed_FT,55134,639,0,0,9,9,20.9,81,0
IND0009895,39,Unemployed,8993,663,0,0,97,97,59,94,0
IND0009896,30,Employed_PT,28968,777,0,0,27,27,6.8,100,0
IND0009897,35,Self_Employed,80702,610,0,0,56,56,39,74,0
IND0009898,37,Employed_PT,49919,716,0,0,41,41,29.5,90,0
IND0009899,64,Employed_FT,55658,518,7,106,4,61,45.1,46,1
IND0009900,54,Employed_FT,98500,844,0,0,174,174,1.8,100,0
IND0009901,54,Employed_FT,79603,638,3,15,19,203,34.8,66,0
IND0009902,46,Employed_FT,117909,808,0,0,85,85,6.5,100,0
IND0009903,25,Employed_FT,108256,779,0,0,8,8,7.1,100,0
IND0009904,40,Retired,89415,663,0,0,122,122,42.3,84,0
IND0009905,55,Employed_FT,54152,668,0,0,144,144,46.9,93,1
IND0009906,23,Self_Employed,151749,738,0,0,17,17,17.9,99,0
IND0009907,50,Employed_FT,71927,660,0,0,226,226,34.2,84,0
IND0009908,74,Retired,29080,682,0,0,105,105,23.8,84,0
IND0009909,56,Employed_FT,45643,585,0,0,139,139,60.2,77,0
IND0009910,61,Self_Employed,100765,670,0,0,96,96,32.9,85,0
IND0009911,44,Employed_FT,82771,521,8,27,6,100,45.3,50,0
IND0009912,55,Employed_FT,47986,752,0,0,264,264,4.1,100,0
IND0009913,31,Self_Employed,45891,734,0,0,56,56,11.5,96,0
IND0009914,52,Employed_PT,28582,763,0,0,138,138,1.2,100,0
IND0009915,50,Employed_FT,48750,654,4,20,29,140,12.6,75,0
IND0009916,45,Employed_PT,11871,575,3,36,21,106,37.9,58,0
IND0009917,59,Self_Employed,21354,696,0,0,115,115,32.3,91,0
IND0009918,33,Self_Employed,57394,773,0,0,41,41,1.7,100,0
IND0009919,38,Employed_FT,67725,638,1,42,21,102,23,78,0
IND0009920,42,Employed_FT,89559,732,0,0,71,71,36.4,86,0
IND0009921,27,Employed_FT,31650,669,0,0,27,27,35.9,77,1
IND0009922,44,Retired,26490,756,0,0,116,116,13.8,100,0
IND0009923,18,Employed_PT,22806,696,0,0,4,4,24.8,90,0
IND0009924,56,Retired,47290,726,0,0,121,121,23,100,0
IND0009925,42,Employed_FT,87380,502,6,180,0,118,51.7,25,1
IND0009926,34,Employed_FT,87618,734,0,0,131,131,17.5,89,0
IND0009927,29,Employed_FT,50195,699,0,0,68,68,44.1,85,0
IND0009928,38,Employed_FT,74169,658,2,17,18,168,35.7,86,0
IND0009929,51,Unemployed,6656,415,10,180,1,101,67.3,21,1
IND0009930,49,Contract,49612,592,0,0,49,49,63.7,75,1
IND0009931,31,Employed_PT,28925,693,0,0,20,20,29.2,87,0
IND0009932,29,Self_Employed,168185,752,0,0,43,43,19.6,100,0
IND0009933,50,Self_Employed,94839,669,0,0,152,152,41.4,78,0
IND0009934,31,Retired,25509,629,0,0,33,33,43.6,69,0
IND0009935,42,Employed_FT,55916,812,0,0,119,119,11.4,100,0
IND0009936,43,Employed_PT,26839,683,0,0,161,161,20.3,90,0
IND0009937,45,Self_Employed,27957,687,0,0,32,32,31.2,83,0
IND0009938,53,Retired,38853,693,0,0,100,100,23.4,90,1
IND0009939,23,Contract,35756,518,5,66,3,21,44.6,49,0
IND0009940,18,Contract,58317,719,0,0,2,2,33.6,96,0
IND0009941,33,Self_Employed,90174,673,0,0,85,85,48.8,83,0
IND0009942,66,Retired,49255,727,0,0,164,164,19.9,95,0
IND0009943,69,Retired,24153,748,0,0,29,29,18.1,98,0
IND0009944,67,Employed_FT,54153,795,0,0,241,241,11.2,100,0
IND0009945,38,Employed_PT,20444,532,5,41,0,66,49.3,43,0
IND0009946,18,Student,19954,716,0,0,4,4,31,83,0
IND0009947,18,Employed_PT,40527,729,0,0,2,2,28,100,0
IND0009948,32,Employed_FT,51545,625,0,0,35,35,47.5,79,0
IND0009949,38,Contract,191730,771,0,0,128,128,13.3,97,0
IND0009950,59,Employed_FT,175077,832,0,0,126,126,27.5,100,0
IND0009951,53,Self_Employed,148694,663,0,0,123,123,48.5,84,0
IND0009952,44,Employed_FT,93773,721,0,0,194,194,31.5,100,0
IND0009953,29,Employed_FT,76997,704,0,0,117,117,35.6,97,0
IND0009954,28,Unemployed,14657,743,0,0,28,28,35.4,90,0
IND0009955,45,Employed_FT,32226,750,0,0,182,182,17.2,100,0
IND0009956,51,Employed_FT,44302,699,0,0,63,63,18.7,99,0
IND0009957,46,Employed_FT,64466,736,0,0,130,130,9.6,100,0
IND0009958,27,Employed_FT,57325,580,3,52,8,22,33.8,72,0
IND0009959,50,Self_Employed,70585,703,0,0,103,103,33.5,97,0
IND0009960,47,Employed_FT,73424,675,0,0,109,109,51.4,87,0
IND0009961,26,Self_Employed,15865,550,6,84,1,28,40.7,45,1
IND0009962,30,Employed_FT,72299,650,0,0,43,43,34.3,75,0
